pair_id,piece_id,split,context_section,target_section,context_ntokens,target_ntokens,compound_ks,sim_bucket
2761,488,train,00488_s2_A_18-33,00488_s4_B_42-49,163,68,0.738535,sim:mid
2762,488,train,00488_s3_B_34-41,00488_s0_A_2-9,73,84,0.859185,sim:high
2763,488,train,00488_s3_B_34-41,00488_s1_A_10-17,73,81,0.575119,sim:low
2764,488,train,00488_s3_B_34-41,00488_s2_A_18-33,73,163,0.573102,sim:low
2765,488,train,00488_s3_B_34-41,00488_s4_B_42-49,73,68,0.638951,sim:mid
2766,488,train,00488_s4_B_42-49,00488_s0_A_2-9,68,84,0.5127,sim:low
2767,488,train,00488_s4_B_42-49,00488_s1_A_10-17,68,81,0.782386,sim:high
2768,488,train,00488_s4_B_42-49,00488_s2_A_18-33,68,163,0.738535,sim:mid
2769,488,train,00488_s4_B_42-49,00488_s3_B_34-41,68,73,0.638951,sim:mid
2770,489,train,00489_s0_A_5-12,00489_s1_B_13-22,84,109,0.967333,sim:high
2771,489,train,00489_s0_A_5-12,00489_s2_A_23-30,84,84,1.0,sim:high
2772,489,train,00489_s0_A_5-12,00489_s3_C_31-42,84,105,0.58534,sim:low
2773,489,train,00489_s0_A_5-12,00489_s4_D_43-50,84,87,0.97574,sim:high
2774,489,train,00489_s1_B_13-22,00489_s0_A_5-12,109,84,0.967333,sim:high
2775,489,train,00489_s1_B_13-22,00489_s2_A_23-30,109,84,0.967333,sim:high
2776,489,train,00489_s1_B_13-22,00489_s3_C_31-42,109,105,0.579689,sim:low
2777,489,train,00489_s1_B_13-22,00489_s4_D_43-50,109,87,0.933184,sim:high
2778,489,train,00489_s2_A_23-30,00489_s0_A_5-12,84,84,1.0,sim:high
2779,489,train,00489_s2_A_23-30,00489_s1_B_13-22,84,109,0.967333,sim:high
2780,489,train,00489_s2_A_23-30,00489_s3_C_31-42,84,105,0.58534,sim:low
2781,489,train,00489_s2_A_23-30,00489_s4_D_43-50,84,87,0.97574,sim:high
2782,489,train,00489_s3_C_31-42,00489_s0_A_5-12,105,84,0.58534,sim:low
2783,489,train,00489_s3_C_31-42,00489_s1_B_13-22,105,109,0.579689,sim:low
2784,489,train,00489_s3_C_31-42,00489_s2_A_23-30,105,84,0.58534,sim:low
2785,489,train,00489_s3_C_31-42,00489_s4_D_43-50,105,87,0.594663,sim:low
2786,489,train,00489_s4_D_43-50,00489_s0_A_5-12,87,84,0.97574,sim:high
2787,489,train,00489_s4_D_43-50,00489_s1_B_13-22,87,109,0.933184,sim:high
2788,489,train,00489_s4_D_43-50,00489_s2_A_23-30,87,84,0.97574,sim:high
2789,489,train,00489_s4_D_43-50,00489_s3_C_31-42,87,105,0.594663,sim:low
2790,491,train,00491_s0_A_1-8,00491_s1_A_9-16,99,108,0.953976,sim:high
2791,491,train,00491_s0_A_1-8,00491_s2_B_17-24,99,80,0.777939,sim:mid
2792,491,train,00491_s0_A_1-8,00491_s3_A_25-32,99,106,0.958292,sim:high
2793,491,train,00491_s1_A_9-16,00491_s0_A_1-8,108,99,0.953976,sim:high
2794,491,train,00491_s1_A_9-16,00491_s2_B_17-24,108,80,0.77114,sim:mid
2795,491,train,00491_s1_A_9-16,00491_s3_A_25-32,108,106,0.95821,sim:high
2796,491,train,00491_s2_B_17-24,00491_s0_A_1-8,80,99,0.777939,sim:mid
2797,491,train,00491_s2_B_17-24,00491_s1_A_9-16,80,108,0.77114,sim:mid
2798,491,train,00491_s2_B_17-24,00491_s3_A_25-32,80,106,0.793226,sim:high
2799,491,train,00491_s3_A_25-32,00491_s0_A_1-8,106,99,0.958292,sim:high
2800,491,train,00491_s3_A_25-32,00491_s1_A_9-16,106,108,0.95821,sim:high
2801,491,train,00491_s3_A_25-32,00491_s2_B_17-24,106,80,0.793226,sim:high
2802,492,train,00492_s0_A_3-10,00492_s1_B_11-18,85,102,0.867964,sim:high
2803,492,train,00492_s0_A_3-10,00492_s2_A_19-27,85,104,0.970255,sim:high
2804,492,train,00492_s1_B_11-18,00492_s0_A_3-10,102,85,0.867964,sim:high
2805,492,train,00492_s1_B_11-18,00492_s2_A_19-27,102,104,0.905724,sim:high
2806,492,train,00492_s2_A_19-27,00492_s0_A_3-10,104,85,0.970255,sim:high
2807,492,train,00492_s2_A_19-27,00492_s1_B_11-18,104,102,0.905724,sim:high
2808,493,train,00493_s0_A_1-9,00493_s1_B_10-17,159,150,0.574886,sim:low
2809,493,train,00493_s0_A_1-9,00493_s2_A_18-29,159,228,0.976578,sim:high
2810,493,train,00493_s1_B_10-17,00493_s0_A_1-9,150,159,0.574886,sim:low
2811,493,train,00493_s1_B_10-17,00493_s2_A_18-29,150,228,0.589878,sim:low
2812,493,train,00493_s2_A_18-29,00493_s0_A_1-9,228,159,0.976578,sim:high
2813,493,train,00493_s2_A_18-29,00493_s1_B_10-17,228,150,0.589878,sim:low
2814,494,train,00494_s0_A_9-16,00494_s1_B_17-24,64,65,0.615364,sim:mid
2815,494,train,00494_s0_A_9-16,00494_s2_C_25-40,64,221,0.594368,sim:low
2816,494,train,00494_s0_A_9-16,00494_s3_A_41-48,64,64,1.0,sim:high
2817,494,train,00494_s0_A_9-16,00494_s4_D_49-56,64,106,0.581388,sim:low
2818,494,train,00494_s0_A_9-16,00494_s5_E_57-64,64,79,0.610633,sim:mid
2819,494,train,00494_s1_B_17-24,00494_s0_A_9-16,65,64,0.615364,sim:mid
2820,494,train,00494_s1_B_17-24,00494_s2_C_25-40,65,221,0.535185,sim:low
2821,494,train,00494_s1_B_17-24,00494_s3_A_41-48,65,64,0.615364,sim:mid
2822,494,train,00494_s1_B_17-24,00494_s4_D_49-56,65,106,0.496661,sim:low
2823,494,train,00494_s1_B_17-24,00494_s5_E_57-64,65,79,0.544548,sim:low
2824,494,train,00494_s2_C_25-40,00494_s0_A_9-16,221,64,0.594368,sim:low
2825,494,train,00494_s2_C_25-40,00494_s1_B_17-24,221,65,0.535185,sim:low
2826,494,train,00494_s2_C_25-40,00494_s3_A_41-48,221,64,0.594368,sim:low
2827,494,train,00494_s2_C_25-40,00494_s4_D_49-56,221,106,0.686597,sim:mid
2828,494,train,00494_s2_C_25-40,00494_s5_E_57-64,221,79,0.609413,sim:mid
2829,494,train,00494_s3_A_41-48,00494_s0_A_9-16,64,64,1.0,sim:high
2830,494,train,00494_s3_A_41-48,00494_s1_B_17-24,64,65,0.615364,sim:mid
2831,494,train,00494_s3_A_41-48,00494_s2_C_25-40,64,221,0.594368,sim:low
2832,494,train,00494_s3_A_41-48,00494_s4_D_49-56,64,106,0.581388,sim:low
2833,494,train,00494_s3_A_41-48,00494_s5_E_57-64,64,79,0.610633,sim:mid
2834,494,train,00494_s4_D_49-56,00494_s0_A_9-16,106,64,0.581388,sim:low
2835,494,train,00494_s4_D_49-56,00494_s1_B_17-24,106,65,0.496661,sim:low
2836,494,train,00494_s4_D_49-56,00494_s2_C_25-40,106,221,0.686597,sim:mid
2837,494,train,00494_s4_D_49-56,00494_s3_A_41-48,106,64,0.581388,sim:low
2838,494,train,00494_s4_D_49-56,00494_s5_E_57-64,106,79,0.642191,sim:mid
2839,494,train,00494_s5_E_57-64,00494_s0_A_9-16,79,64,0.610633,sim:mid
2840,494,train,00494_s5_E_57-64,00494_s1_B_17-24,79,65,0.544548,sim:low
2841,494,train,00494_s5_E_57-64,00494_s2_C_25-40,79,221,0.609413,sim:mid
2842,494,train,00494_s5_E_57-64,00494_s3_A_41-48,79,64,0.610633,sim:mid
2843,494,train,00494_s5_E_57-64,00494_s4_D_49-56,79,106,0.642191,sim:mid
2844,495,test,00495_s0_A_3-21,00495_s1_B_22-29,114,89,0.816404,sim:high
2845,495,test,00495_s0_A_3-21,00495_s2_A_30-47,114,204,0.533291,sim:low
2846,495,test,00495_s0_A_3-21,00495_s3_B_48-57,114,99,0.692871,sim:mid
2847,495,test,00495_s1_B_22-29,00495_s0_A_3-21,89,114,0.816404,sim:high
2848,495,test,00495_s1_B_22-29,00495_s2_A_30-47,89,204,0.595613,sim:low
2849,495,test,00495_s1_B_22-29,00495_s3_B_48-57,89,99,0.683976,sim:mid
2850,495,test,00495_s2_A_30-47,00495_s0_A_3-21,204,114,0.533291,sim:low
2851,495,test,00495_s2_A_30-47,00495_s1_B_22-29,204,89,0.595613,sim:low
2852,495,test,00495_s2_A_30-47,00495_s3_B_48-57,204,99,0.657825,sim:mid
2853,495,test,00495_s3_B_48-57,00495_s0_A_3-21,99,114,0.692871,sim:mid
2854,495,test,00495_s3_B_48-57,00495_s1_B_22-29,99,89,0.683976,sim:mid
2855,495,test,00495_s3_B_48-57,00495_s2_A_30-47,99,204,0.657825,sim:mid
2856,496,train,00496_s0_A_2-9,00496_s1_B_10-17,58,55,0.88593,sim:high
2857,496,train,00496_s0_A_2-9,00496_s2_C_18-25,58,71,0.666626,sim:mid
2858,496,train,00496_s0_A_2-9,00496_s3_A_26-33,58,75,0.698868,sim:mid
2859,496,train,00496_s0_A_2-9,00496_s4_B_34-41,58,76,0.74977,sim:mid
2860,496,train,00496_s1_B_10-17,00496_s0_A_2-9,55,58,0.88593,sim:high
2861,496,train,00496_s1_B_10-17,00496_s2_C_18-25,55,71,0.589809,sim:low
2862,496,train,00496_s1_B_10-17,00496_s3_A_26-33,55,75,0.595417,sim:low
2863,496,train,00496_s1_B_10-17,00496_s4_B_34-41,55,76,0.673494,sim:mid
2864,496,train,00496_s2_C_18-25,00496_s0_A_2-9,71,58,0.666626,sim:mid
2865,496,train,00496_s2_C_18-25,00496_s1_B_10-17,71,55,0.589809,sim:low
2866,496,train,00496_s2_C_18-25,00496_s3_A_26-33,71,75,0.672707,sim:mid
2867,496,train,00496_s2_C_18-25,00496_s4_B_34-41,71,76,0.805822,sim:high
2868,496,train,00496_s3_A_26-33,00496_s0_A_2-9,75,58,0.698868,sim:mid
2869,496,train,00496_s3_A_26-33,00496_s1_B_10-17,75,55,0.595417,sim:low
2870,496,train,00496_s3_A_26-33,00496_s2_C_18-25,75,71,0.672707,sim:mid
2871,496,train,00496_s3_A_26-33,00496_s4_B_34-41,75,76,0.695427,sim:mid
2872,496,train,00496_s4_B_34-41,00496_s0_A_2-9,76,58,0.74977,sim:mid
2873,496,train,00496_s4_B_34-41,00496_s1_B_10-17,76,55,0.673494,sim:mid
2874,496,train,00496_s4_B_34-41,00496_s2_C_18-25,76,71,0.805822,sim:high
2875,496,train,00496_s4_B_34-41,00496_s3_A_26-33,76,75,0.695427,sim:mid
2876,497,train,00497_s0_A_5-16,00497_s1_B_17-24,73,56,0.769007,sim:mid
2877,497,train,00497_s0_A_5-16,00497_s2_C_25-37,73,107,0.748211,sim:mid
2878,497,train,00497_s1_B_17-24,00497_s0_A_5-16,56,73,0.769007,sim:mid
2879,497,train,00497_s1_B_17-24,00497_s2_C_25-37,56,107,0.77545,sim:mid
2880,497,train,00497_s2_C_25-37,00497_s0_A_5-16,107,73,0.748211,sim:mid
2881,497,train,00497_s2_C_25-37,00497_s1_B_17-24,107,56,0.77545,sim:mid
2882,498,test,00498_s0_A_15-22,00498_s1_A_23-30,53,71,0.635835,sim:mid
2883,498,test,00498_s0_A_15-22,00498_s2_B_31-38,53,45,0.590135,sim:low
2884,498,test,00498_s0_A_15-22,00498_s3_A_39-46,53,53,1.0,sim:high
2885,498,test,00498_s0_A_15-22,00498_s4_C_55-62,53,34,0.497431,sim:low
2886,498,test,00498_s0_A_15-22,00498_s5_C_63-70,53,70,0.55645,sim:low
2887,498,test,00498_s1_A_23-30,00498_s0_A_15-22,71,53,0.635835,sim:mid
2888,498,test,00498_s1_A_23-30,00498_s2_B_31-38,71,45,0.751366,sim:mid
2889,498,test,00498_s1_A_23-30,00498_s3_A_39-46,71,53,0.635835,sim:mid
2890,498,test,00498_s1_A_23-30,00498_s4_C_55-62,71,34,0.498807,sim:low
2891,498,test,00498_s1_A_23-30,00498_s5_C_63-70,71,70,0.596222,sim:low
2892,498,test,00498_s2_B_31-38,00498_s0_A_15-22,45,53,0.590135,sim:low
2893,498,test,00498_s2_B_31-38,00498_s1_A_23-30,45,71,0.751366,sim:mid
2894,498,test,00498_s2_B_31-38,00498_s3_A_39-46,45,53,0.590135,sim:low
2895,498,test,00498_s2_B_31-38,00498_s4_C_55-62,45,34,0.528809,sim:low
2896,498,test,00498_s2_B_31-38,00498_s5_C_63-70,45,70,0.567107,sim:low
2897,498,test,00498_s3_A_39-46,00498_s0_A_15-22,53,53,1.0,sim:high
2898,498,test,00498_s3_A_39-46,00498_s1_A_23-30,53,71,0.635835,sim:mid
2899,498,test,00498_s3_A_39-46,00498_s2_B_31-38,53,45,0.590135,sim:low
2900,498,test,00498_s3_A_39-46,00498_s4_C_55-62,53,34,0.497431,sim:low
2901,498,test,00498_s3_A_39-46,00498_s5_C_63-70,53,70,0.55645,sim:low
2902,498,test,00498_s4_C_55-62,00498_s0_A_15-22,34,53,0.497431,sim:low
2903,498,test,00498_s4_C_55-62,00498_s1_A_23-30,34,71,0.498807,sim:low
2904,498,test,00498_s4_C_55-62,00498_s2_B_31-38,34,45,0.528809,sim:low
2905,498,test,00498_s4_C_55-62,00498_s3_A_39-46,34,53,0.497431,sim:low
2906,498,test,00498_s4_C_55-62,00498_s5_C_63-70,34,70,0.884536,sim:high
2907,498,test,00498_s5_C_63-70,00498_s0_A_15-22,70,53,0.55645,sim:low
2908,498,test,00498_s5_C_63-70,00498_s1_A_23-30,70,71,0.596222,sim:low
2909,498,test,00498_s5_C_63-70,00498_s2_B_31-38,70,45,0.567107,sim:low
2910,498,test,00498_s5_C_63-70,00498_s3_A_39-46,70,53,0.55645,sim:low
2911,498,test,00498_s5_C_63-70,00498_s4_C_55-62,70,34,0.884536,sim:high
2912,499,train,00499_s0_A_13-30,00499_s1_B_31-46,146,246,0.557749,sim:low
2913,499,train,00499_s1_B_31-46,00499_s0_A_13-30,246,146,0.557749,sim:low
2914,502,val,00502_s0_A_5-20,00502_s1_B_21-29,388,233,0.640848,sim:mid
2915,502,val,00502_s0_A_5-20,00502_s2_C_30-37,388,170,0.933126,sim:high
2916,502,val,00502_s0_A_5-20,00502_s3_A_38-45,388,192,0.995465,sim:high
2917,502,val,00502_s0_A_5-20,00502_s4_B_46-54,388,233,0.633434,sim:mid
2918,502,val,00502_s0_A_5-20,00502_s5_A_55-70,388,388,0.999875,sim:high
2919,502,val,00502_s0_A_5-20,00502_s6_A_75-89,388,384,0.65345,sim:mid
2920,502,val,00502_s1_B_21-29,00502_s0_A_5-20,233,388,0.640848,sim:mid
2921,502,val,00502_s1_B_21-29,00502_s2_C_30-37,233,170,0.627188,sim:mid
2922,502,val,00502_s1_B_21-29,00502_s3_A_38-45,233,192,0.628453,sim:mid
2923,502,val,00502_s1_B_21-29,00502_s4_B_46-54,233,233,0.734322,sim:mid
2924,502,val,00502_s1_B_21-29,00502_s5_A_55-70,233,388,0.631927,sim:mid
2925,502,val,00502_s1_B_21-29,00502_s6_A_75-89,233,384,0.691866,sim:mid
2926,502,val,00502_s2_C_30-37,00502_s0_A_5-20,170,388,0.933126,sim:high
2927,502,val,00502_s2_C_30-37,00502_s1_B_21-29,170,233,0.627188,sim:mid
2928,502,val,00502_s2_C_30-37,00502_s3_A_38-45,170,192,0.914478,sim:high
2929,502,val,00502_s2_C_30-37,00502_s4_B_46-54,170,233,0.628506,sim:mid
2930,502,val,00502_s2_C_30-37,00502_s5_A_55-70,170,388,0.933276,sim:high
2931,502,val,00502_s2_C_30-37,00502_s6_A_75-89,170,384,0.608607,sim:mid
2932,502,val,00502_s3_A_38-45,00502_s0_A_5-20,192,388,0.995465,sim:high
2933,502,val,00502_s3_A_38-45,00502_s1_B_21-29,192,233,0.628453,sim:mid
2934,502,val,00502_s3_A_38-45,00502_s2_C_30-37,192,170,0.914478,sim:high
2935,502,val,00502_s3_A_38-45,00502_s4_B_46-54,192,233,0.619111,sim:mid
2936,502,val,00502_s3_A_38-45,00502_s5_A_55-70,192,388,0.995265,sim:high
2937,502,val,00502_s3_A_38-45,00502_s6_A_75-89,192,384,0.645913,sim:mid
2938,502,val,00502_s4_B_46-54,00502_s0_A_5-20,233,388,0.633434,sim:mid
2939,502,val,00502_s4_B_46-54,00502_s1_B_21-29,233,233,0.734322,sim:mid
2940,502,val,00502_s4_B_46-54,00502_s2_C_30-37,233,170,0.628506,sim:mid
2941,502,val,00502_s4_B_46-54,00502_s3_A_38-45,233,192,0.619111,sim:mid
2942,502,val,00502_s4_B_46-54,00502_s5_A_55-70,233,388,0.63345,sim:mid
2943,502,val,00502_s4_B_46-54,00502_s6_A_75-89,233,384,0.865976,sim:high
2944,502,val,00502_s5_A_55-70,00502_s0_A_5-20,388,388,0.999875,sim:high
2945,502,val,00502_s5_A_55-70,00502_s1_B_21-29,388,233,0.631927,sim:mid
2946,502,val,00502_s5_A_55-70,00502_s2_C_30-37,388,170,0.933276,sim:high
2947,502,val,00502_s5_A_55-70,00502_s3_A_38-45,388,192,0.995265,sim:high
2948,502,val,00502_s5_A_55-70,00502_s4_B_46-54,388,233,0.63345,sim:mid
2949,502,val,00502_s5_A_55-70,00502_s6_A_75-89,388,384,0.653454,sim:mid
2950,502,val,00502_s6_A_75-89,00502_s0_A_5-20,384,388,0.65345,sim:mid
2951,502,val,00502_s6_A_75-89,00502_s1_B_21-29,384,233,0.691866,sim:mid
2952,502,val,00502_s6_A_75-89,00502_s2_C_30-37,384,170,0.608607,sim:mid
2953,502,val,00502_s6_A_75-89,00502_s3_A_38-45,384,192,0.645913,sim:mid
2954,502,val,00502_s6_A_75-89,00502_s4_B_46-54,384,233,0.865976,sim:high
2955,502,val,00502_s6_A_75-89,00502_s5_A_55-70,384,388,0.653454,sim:mid
2956,504,val,00504_s0_A_13-36,00504_s1_B_37-44,133,96,0.477345,sim:low
2957,504,val,00504_s0_A_13-36,00504_s2_C_45-60,133,160,0.494202,sim:low
2958,504,val,00504_s0_A_13-36,00504_s3_D_61-68,133,81,0.506132,sim:low
2959,504,val,00504_s1_B_37-44,00504_s0_A_13-36,96,133,0.477345,sim:low
2960,504,val,00504_s1_B_37-44,00504_s2_C_45-60,96,160,0.448096,sim:low
2961,504,val,00504_s1_B_37-44,00504_s3_D_61-68,96,81,0.555919,sim:low
2962,504,val,00504_s2_C_45-60,00504_s0_A_13-36,160,133,0.494202,sim:low
2963,504,val,00504_s2_C_45-60,00504_s1_B_37-44,160,96,0.448096,sim:low
2964,504,val,00504_s2_C_45-60,00504_s3_D_61-68,160,81,0.517212,sim:low
2965,504,val,00504_s3_D_61-68,00504_s0_A_13-36,81,133,0.506132,sim:low
2966,504,val,00504_s3_D_61-68,00504_s1_B_37-44,81,96,0.555919,sim:low
2967,504,val,00504_s3_D_61-68,00504_s2_C_45-60,81,160,0.517212,sim:low
2968,505,train,00505_s0_A_1-11,00505_s1_B_12-19,174,125,0.629636,sim:mid
2969,505,train,00505_s0_A_1-11,00505_s2_C_20-27,174,176,0.590771,sim:low
2970,505,train,00505_s0_A_1-11,00505_s3_D_28-35,174,124,0.60613,sim:mid
2971,505,train,00505_s0_A_1-11,00505_s4_D_36-43,174,126,0.616898,sim:mid
2972,505,train,00505_s1_B_12-19,00505_s0_A_1-11,125,174,0.629636,sim:mid
2973,505,train,00505_s1_B_12-19,00505_s2_C_20-27,125,176,0.881662,sim:high
2974,505,train,00505_s1_B_12-19,00505_s3_D_28-35,125,124,0.889641,sim:high
2975,505,train,00505_s1_B_12-19,00505_s4_D_36-43,125,126,0.899231,sim:high
2976,505,train,00505_s2_C_20-27,00505_s0_A_1-11,176,174,0.590771,sim:low
2977,505,train,00505_s2_C_20-27,00505_s1_B_12-19,176,125,0.881662,sim:high
2978,505,train,00505_s2_C_20-27,00505_s3_D_28-35,176,124,0.906782,sim:high
2979,505,train,00505_s2_C_20-27,00505_s4_D_36-43,176,126,0.901669,sim:high
2980,505,train,00505_s3_D_28-35,00505_s0_A_1-11,124,174,0.60613,sim:mid
2981,505,train,00505_s3_D_28-35,00505_s1_B_12-19,124,125,0.889641,sim:high
2982,505,train,00505_s3_D_28-35,00505_s2_C_20-27,124,176,0.906782,sim:high
2983,505,train,00505_s3_D_28-35,00505_s4_D_36-43,124,126,0.980516,sim:high
2984,505,train,00505_s4_D_36-43,00505_s0_A_1-11,126,174,0.616898,sim:mid
2985,505,train,00505_s4_D_36-43,00505_s1_B_12-19,126,125,0.899231,sim:high
2986,505,train,00505_s4_D_36-43,00505_s2_C_20-27,126,176,0.901669,sim:high
2987,505,train,00505_s4_D_36-43,00505_s3_D_28-35,126,124,0.980516,sim:high
2988,506,train,00506_s0_A_9-16,00506_s1_B_17-24,74,82,0.642935,sim:mid
2989,506,train,00506_s1_B_17-24,00506_s0_A_9-16,82,74,0.642935,sim:mid
2990,507,train,00507_s0_A_1-8,00507_s1_A_9-16,106,106,0.666335,sim:mid
2991,507,train,00507_s1_A_9-16,00507_s0_A_1-8,106,106,0.666335,sim:mid
2992,508,train,00508_s0_A_3-14,00508_s1_A_15-27,143,162,0.937872,sim:high
2993,508,train,00508_s1_A_15-27,00508_s0_A_3-14,162,143,0.937872,sim:high
2994,509,train,00509_s0_A_2-9,00509_s1_B_10-15,55,72,0.654162,sim:mid
2995,509,train,00509_s1_B_10-15,00509_s0_A_2-9,72,55,0.654162,sim:mid
2996,511,train,00511_s0_A_9-16,00511_s1_B_17-24,170,178,0.893863,sim:high
2997,511,train,00511_s0_A_9-16,00511_s2_A_25-32,170,172,0.983048,sim:high
2998,511,train,00511_s0_A_9-16,00511_s3_B_33-40,170,178,0.893911,sim:high
2999,511,train,00511_s0_A_9-16,00511_s4_C_41-48,170,118,0.676664,sim:mid
3000,511,train,00511_s0_A_9-16,00511_s5_D_49-56,170,138,0.568011,sim:low
3001,511,train,00511_s0_A_9-16,00511_s6_E_57-64,170,119,0.492994,sim:low
3002,511,train,00511_s0_A_9-16,00511_s7_D_65-72,170,136,0.591782,sim:low
3003,511,train,00511_s1_B_17-24,00511_s0_A_9-16,178,170,0.893863,sim:high
3004,511,train,00511_s1_B_17-24,00511_s2_A_25-32,178,172,0.897754,sim:high
3005,511,train,00511_s1_B_17-24,00511_s3_B_33-40,178,178,0.989171,sim:high
3006,511,train,00511_s1_B_17-24,00511_s4_C_41-48,178,118,0.603992,sim:mid
3007,511,train,00511_s1_B_17-24,00511_s5_D_49-56,178,138,0.480299,sim:low
3008,511,train,00511_s1_B_17-24,00511_s6_E_57-64,178,119,0.451204,sim:low
3009,511,train,00511_s1_B_17-24,00511_s7_D_65-72,178,136,0.485232,sim:low
3010,511,train,00511_s2_A_25-32,00511_s0_A_9-16,172,170,0.983048,sim:high
3011,511,train,00511_s2_A_25-32,00511_s1_B_17-24,172,178,0.897754,sim:high
3012,511,train,00511_s2_A_25-32,00511_s3_B_33-40,172,178,0.897009,sim:high
3013,511,train,00511_s2_A_25-32,00511_s4_C_41-48,172,118,0.692727,sim:mid
3014,511,train,00511_s2_A_25-32,00511_s5_D_49-56,172,138,0.559539,sim:low
3015,511,train,00511_s2_A_25-32,00511_s6_E_57-64,172,119,0.474042,sim:low
3016,511,train,00511_s2_A_25-32,00511_s7_D_65-72,172,136,0.580361,sim:low
3017,511,train,00511_s3_B_33-40,00511_s0_A_9-16,178,170,0.893911,sim:high
3018,511,train,00511_s3_B_33-40,00511_s1_B_17-24,178,178,0.989171,sim:high
3019,511,train,00511_s3_B_33-40,00511_s2_A_25-32,178,172,0.897009,sim:high
3020,511,train,00511_s3_B_33-40,00511_s4_C_41-48,178,118,0.594551,sim:low
3021,511,train,00511_s3_B_33-40,00511_s5_D_49-56,178,138,0.505749,sim:low
3022,511,train,00511_s3_B_33-40,00511_s6_E_57-64,178,119,0.49004,sim:low
3023,511,train,00511_s3_B_33-40,00511_s7_D_65-72,178,136,0.502413,sim:low
3024,511,train,00511_s4_C_41-48,00511_s0_A_9-16,118,170,0.676664,sim:mid
3025,511,train,00511_s4_C_41-48,00511_s1_B_17-24,118,178,0.603992,sim:mid
3026,511,train,00511_s4_C_41-48,00511_s2_A_25-32,118,172,0.692727,sim:mid
3027,511,train,00511_s4_C_41-48,00511_s3_B_33-40,118,178,0.594551,sim:low
3028,511,train,00511_s4_C_41-48,00511_s5_D_49-56,118,138,0.529279,sim:low
3029,511,train,00511_s4_C_41-48,00511_s6_E_57-64,118,119,0.851327,sim:high
3030,511,train,00511_s4_C_41-48,00511_s7_D_65-72,118,136,0.522994,sim:low
3031,511,train,00511_s5_D_49-56,00511_s0_A_9-16,138,170,0.568011,sim:low
3032,511,train,00511_s5_D_49-56,00511_s1_B_17-24,138,178,0.480299,sim:low
3033,511,train,00511_s5_D_49-56,00511_s2_A_25-32,138,172,0.559539,sim:low
3034,511,train,00511_s5_D_49-56,00511_s3_B_33-40,138,178,0.505749,sim:low
3035,511,train,00511_s5_D_49-56,00511_s4_C_41-48,138,118,0.529279,sim:low
3036,511,train,00511_s5_D_49-56,00511_s6_E_57-64,138,119,0.531648,sim:low
3037,511,train,00511_s5_D_49-56,00511_s7_D_65-72,138,136,0.990989,sim:high
3038,511,train,00511_s6_E_57-64,00511_s0_A_9-16,119,170,0.492994,sim:low
3039,511,train,00511_s6_E_57-64,00511_s1_B_17-24,119,178,0.451204,sim:low
3040,511,train,00511_s6_E_57-64,00511_s2_A_25-32,119,172,0.474042,sim:low
3041,511,train,00511_s6_E_57-64,00511_s3_B_33-40,119,178,0.49004,sim:low
3042,511,train,00511_s6_E_57-64,00511_s4_C_41-48,119,118,0.851327,sim:high
3043,511,train,00511_s6_E_57-64,00511_s5_D_49-56,119,138,0.531648,sim:low
3044,511,train,00511_s6_E_57-64,00511_s7_D_65-72,119,136,0.533925,sim:low
3045,511,train,00511_s7_D_65-72,00511_s0_A_9-16,136,170,0.591782,sim:low
3046,511,train,00511_s7_D_65-72,00511_s1_B_17-24,136,178,0.485232,sim:low
3047,511,train,00511_s7_D_65-72,00511_s2_A_25-32,136,172,0.580361,sim:low
3048,511,train,00511_s7_D_65-72,00511_s3_B_33-40,136,178,0.502413,sim:low
3049,511,train,00511_s7_D_65-72,00511_s4_C_41-48,136,118,0.522994,sim:low
3050,511,train,00511_s7_D_65-72,00511_s5_D_49-56,136,138,0.990989,sim:high
3051,511,train,00511_s7_D_65-72,00511_s6_E_57-64,136,119,0.533925,sim:low
3052,512,train,00512_s0_A_9-20,00512_s1_B_21-33,334,248,0.623998,sim:mid
3053,512,train,00512_s1_B_21-33,00512_s0_A_9-20,248,334,0.623998,sim:mid
3054,516,train,00516_s0_A_1-8,00516_s1_B_9-18,169,166,0.651362,sim:mid
3055,516,train,00516_s0_A_1-8,00516_s2_C_19-26,169,120,0.715118,sim:mid
3056,516,train,00516_s0_A_1-8,00516_s3_A_27-34,169,158,0.974068,sim:high
3057,516,train,00516_s0_A_1-8,00516_s4_B_35-44,169,140,0.61688,sim:mid
3058,516,train,00516_s0_A_1-8,00516_s5_C_45-52,169,120,0.706127,sim:mid
3059,516,train,00516_s1_B_9-18,00516_s0_A_1-8,166,169,0.651362,sim:mid
3060,516,train,00516_s1_B_9-18,00516_s2_C_19-26,166,120,0.963027,sim:high
3061,516,train,00516_s1_B_9-18,00516_s3_A_27-34,166,158,0.65027,sim:mid
3062,516,train,00516_s1_B_9-18,00516_s4_B_35-44,166,140,0.947343,sim:high
3063,516,train,00516_s1_B_9-18,00516_s5_C_45-52,166,120,0.962493,sim:high
3064,516,train,00516_s2_C_19-26,00516_s0_A_1-8,120,169,0.715118,sim:mid
3065,516,train,00516_s2_C_19-26,00516_s1_B_9-18,120,166,0.963027,sim:high
3066,516,train,00516_s2_C_19-26,00516_s3_A_27-34,120,158,0.706966,sim:mid
3067,516,train,00516_s2_C_19-26,00516_s4_B_35-44,120,140,0.946526,sim:high
